point_id,x,y,z,avg_error,img_a,img_b,img_a_row,img_a_col,img_b_row,img_b_col,angle_deg
941,-131.80533205396375,-89.38181828292917,347.2924306424457,1.952624714761733,3,4,165.13023376464844,653.0020141601562,167.9725799560547,683.1530151367188,9.322449695887814
942,-164.47259802685926,-65.1312852985653,288.3741437740793,1.5184755387575632,3,4,301.07391357421875,654.2767333984375,302.3240051269531,670.20068359375,9.745304175837305
943,-164.73444783328878,-168.5517719204679,-178.05296944475796,2.283905427247712,3,4,855.176513671875,656.8121337890625,841.2999267578125,688.5032348632812,5.963710598924195
944,-152.16051371334058,-73.40730759807361,276.67977045099985,0.9826606420992323,3,4,314.0545654296875,664.9973754882812,317.1213073730469,685.5555419921875,9.4646768968583
945,-159.49053137317102,-87.49318811114573,154.85511894975488,3.5105210216107077,3,4,521.04443359375,671.13720703125,508.50555419921875,691.0176391601562,8.574090305872042
946,-165.76182928038114,-126.39911566485617,-64.19217930836194,2.0866867748177853,3,4,775.913330078125,672.367919921875,757.404541015625,696.40087890625,6.833205767398359
947,-104.59285855177878,-108.40378101072595,295.87523236327854,0.9064370020148718,3,4,246.50241088867188,680.6239624023438,257.7870178222656,719.865966796875,8.704800772707964
948,30.64134566614822,-246.34664761544204,334.19148575542965,0.01961821854741412,3,4,131.44374084472656,680.8424682617188,138.997802734375,762.7139282226562,6.67529760417012
949,30.871937323825197,-243.54731553792658,348.19269530184766,0.15933445118944958,3,4,110.11074829101562,680.9276733398438,118.8651351928711,763.330322265625,6.707300494389656
950,33.83232006730409,-245.60412096739077,330.808308008794,0.03176303800591039,3,4,136.01177978515625,685.5733642578125,143.66700744628906,767.354736328125,6.660450515067996
951,-174.9613473501751,-134.3012780809803,-230.03294050966545,1.9385711192154726,3,4,932.86767578125,687.70458984375,909.79931640625,709.166259765625,5.881199825116885
952,-174.9613473501751,-134.3012780809803,-230.03294050966545,1.9385711192154726,3,4,932.86767578125,687.70458984375,909.79931640625,709.166259765625,5.881199825116885
953,-256.56850001655545,-40.61411799850313,-203.60650309846199,3.415541772199294,3,4,1060.2181396484375,689.271728515625,1029.461181640625,679.9168701171875,6.561527828729817
954,37.73858823498438,-241.64484539168726,349.24890856740234,0.04448955042000086,3,4,108.06011199951172,689.9308471679688,116.38838958740234,772.4410400390625,6.685440282094444
955,37.73858823498438,-241.64484539168726,349.24890856740234,0.04448955042000086,3,4,108.06011199951172,689.9308471679688,116.38838958740234,772.4410400390625,6.685440282094444
956,35.84791095318566,-241.8681125542327,328.10996182865085,0.056314784992564745,3,4,140.22921752929688,691.8721923828125,147.6806182861328,772.9713745117188,6.672374135435011
957,-262.20713764349836,-29.855183284554244,-199.66986753280787,3.747973524384756,3,4,1072.7000732421875,693.4859619140625,1041.1968994140625,680.50341796875,6.646298769446755
958,-153.27374231911085,-114.86353655457567,-47.155985940948405,3.200606939414333,3,4,755.513427734375,693.5889282226562,737.4083862304688,716.7574462890625,6.976423062749715
959,-176.9579903014802,-73.11444560038636,38.140419160735014,3.4676236741318878,3,4,700.7730102539062,693.6936645507812,684.5786743164062,705.3773803710938,7.9650721751647735
960,-259.3473867538713,-32.50049080678167,-200.28640227713785,3.621597385114451,3,4,1067.39794921875,694.008544921875,1036.584716796875,682.1332397460938,6.627372129450954
961,-107.46532502923026,-95.16411333155995,278.5406386540909,0.8101182551374606,3,4,284.7336120605469,698.2933349609375,289.8315734863281,731.9037475585938,8.825481952965605
962,-199.47943681752676,-94.20642754008173,-216.87565116633166,3.154997651236779,3,4,971.1348266601562,698.3831176757812,945.4967041015625,709.08056640625,6.157431292827454
963,-149.20829339287735,-141.01758886090533,-192.7477873792207,0.9076011467513051,3,4,873.9353637695312,699.1395263671875,857.3639526367188,725.3558959960938,6.0110379691048585
964,-158.59939518901655,-120.00371744625508,-150.0991000609199,3.0558400495593556,3,4,850.4006958007812,700.7000122070312,845.9083251953125,724.4641723632812,6.348914428056967
965,-161.38417546842527,-109.04276949160126,-128.45964785470144,3.3002018247348506,3,4,838.3466796875,704.3485717773438,835.9894409179688,726.1773071289062,6.537575135983389
966,-196.9185926357702,-88.78412166860443,-214.57818867515488,3.188826129886791,3,4,970.1777954101562,705.6124877929688,945.6619262695312,715.4642333984375,6.19347968714501
967,-202.16964248120973,-80.73072594949701,-220.5132251372277,3.370711315540228,3,4,986.0010375976562,709.17578125,960.9976806640625,716.5966796875,6.201590258035045
968,-521.6811859567447,381.75946785993483,517.0259845583082,2.280561092934245,3,4,978.0082397460938,711.4043579101562,877.8112182617188,1645.070556640625,40.818327476932915
969,-102.62372953886444,-91.71587464531002,255.03869266263482,1.7961680119627625,3,4,325.79095458984375,714.4552001953125,327.1670837402344,746.7218017578125,8.725137116006048
970,-151.08510525752214,-125.54399411807267,-215.3556138023275,2.3537857192867575,3,4,905.176513671875,715.0662841796875,886.1619873046875,737.5310668945312,5.96205943874489
971,-97.11395225235287,-90.12302547031165,288.08483315294706,0.31320504886248557,3,4,264.22552490234375,715.658203125,272.3819274902344,750.1863403320312,8.838566664814133
972,-189.97739036963833,26.299336735108483,390.05251705679854,4.10154464729858,3,4,101.0795669555664,724.2844848632812,97.47158813476562,698.5391845703125,12.228248425608083
973,-181.2881768890794,-83.12325025248666,-220.9174988559261,3.7405912376532218,3,4,964.6328125,727.0843505859375,942.1245727539062,737.642578125,6.156594279869859
974,-341.7825122287197,134.35155616253,116.95160019861865,1.6768275475335948,3,4,964.6328125,727.0843505859375,980.4822998046875,607.827392578125,12.715129102839997
975,-160.86755909273575,-99.32375385081124,-197.5392704375866,4.824843687482383,3,4,917.12109375,727.3052978515625,893.2835083007812,744.0817260742188,6.167906951601189
976,-354.87799151608675,196.14028710105873,413.22850238641706,2.591678190426789,3,4,83.83561706542969,727.8690795898438,98.729736328125,387.97137451171875,27.0680821043435
977,258.9568672869411,-414.2614198438122,378.8224168545774,0.2316601343986201,3,4,41.11963653564453,731.6490478515625,49.168212890625,848.878662109375,4.943713982721027
978,-128.86978242172674,-55.97666490569062,215.5892282798815,3.9368239082720335,3,4,406.6212463378906,732.171630859375,427.8518371582031,754.7300415039062,9.135937209836136
979,-166.7411584230268,-90.36540971606581,-216.9486522666049,3.4741763647411252,3,4,942.5971069335938,733.20654296875,922.4422607421875,747.0418090820312,6.127043419389961
980,-172.8469001051013,-82.20584236756733,-221.8154295357595,3.9541797059912343,3,4,958.1405639648438,735.988037109375,936.6474609375,747.4319458007812,6.140369066730237
981,245.6600540195579,-403.9033323226649,324.2473618795472,1.3399678853004473,3,4,104.5715560913086,736.0219116210938,113.9781265258789,848.7802124023438,5.002727262465379
982,-79.66263400495093,-82.29450692821737,337.2281213973708,2.9230878959002182,3,4,174.62896728515625,738.2175903320312,175.60691833496094,774.3180541992188,8.904735449126939
983,-170.3994557076388,-81.04633567007969,-223.42217107962526,3.7114833183907194,3,4,957.5326538085938,739.576171875,937.2839965820312,751.04833984375,6.135359921780361
984,-190.97969571399852,-20.034712458834257,-52.994856143213696,5.821718923034178,3,4,839.0287475585938,752.0017700195312,855.3896484375,753.0350341796875,7.684160571588892
985,-107.27097423794943,-130.02172917238033,-250.28825679153886,3.6106366062480895,3,4,896.3479614257812,753.8218383789062,879.8790283203125,781.1737060546875,5.68622919127651
986,-99.45970658136623,-79.98108011843314,133.47645949358105,3.6300091524069567,3,4,515.5621337890625,755.6708374023438,509.7916259765625,782.2367553710938,8.157013588848674
987,-99.45970658136623,-79.98108011843314,133.47645949358105,3.6300091524069567,3,4,515.5621337890625,755.6708374023438,509.7916259765625,782.2367553710938,8.157013588848674
988,-58.6976295430914,-94.31335797167013,300.01627029994756,2.132856396441715,3,4,232.47061157226562,755.7323608398438,235.96409606933594,796.8665161132812,8.487159600611728
989,-108.99709409296338,-74.18823403195795,103.8519545400622,3.548397694957942,3,4,563.9176025390625,756.8421020507812,557.591064453125,780.06005859375,8.085504199958068
990,-108.99709409296338,-74.18823403195795,103.8519545400622,3.548397694957942,3,4,563.9176025390625,756.8421020507812,557.591064453125,780.06005859375,8.085504199958068
991,-71.86758299095254,-61.36545936967312,314.20407462926295,2.7262715752771514,3,4,219.14317321777344,780.1099853515625,222.01011657714844,812.1273803710938,9.00425305915922
992,-74.60738859798884,-52.14541705758532,344.3010701619427,2.7612911987030904,3,4,164.29238891601562,784.2345581054688,167.57960510253906,814.5088500976562,9.222399792824136
993,-70.87564407807153,-65.96301393844709,220.11677453263823,3.597850747042597,3,4,378.2618408203125,790.1351318359375,377.2204284667969,820.6026611328125,8.551796482757336
994,-70.99928922220616,-64.15510637140343,224.47648863364432,3.577065096498705,3,4,372.0555114746094,791.6026611328125,371.24786376953125,821.7919921875,8.592298329803853
995,-70.99928922220616,-64.15510637140343,224.47648863364432,3.577065096498705,3,4,372.0555114746094,791.6026611328125,371.24786376953125,821.7919921875,8.592298329803853
996,-69.39955077595111,-63.77963213294015,214.81880723597882,3.932994271782121,3,4,386.97735595703125,795.2196044921875,385.09844970703125,825.3689575195312,8.528593564969876
997,-105.0124930759978,-12.149143205875788,259.8898615886932,3.90856745459437,3,4,346.86334228515625,816.36083984375,347.035400390625,828.6804809570312,9.7053843664656
998,-89.09261350883801,-20.740185523460028,238.18584893742116,4.297729311271938,3,4,374.2012634277344,825.9661865234375,373.4189453125,843.6491088867188,9.287661314647737
999,-85.99474174301609,-22.230573487068995,241.94260080933276,4.192660551615044,3,4,365.603271484375,826.9909057617188,365.2593994140625,845.743408203125,9.259583775087963
1000,-81.64245173648503,-23.446536431688045,225.5578698892218,4.433439777548004,3,4,390.49578857421875,832.1908569335938,389.61865234375,851.8988647460938,9.10171592577062
