point_id,x,y,z,avg_error,img_a,img_b,img_a_row,img_a_col,img_b_row,img_b_col,angle_deg
2343,-116.68979722415588,142.29962435133575,-242.27555943249925,0.12636372409311586,2,3,772.681640625,1140.9412841796875,791.2556762695312,1174.3740234375,4.4986620447479675
2344,298.93128134057355,-162.8593077288078,180.36760138674032,0.17495577392184217,2,3,426.0358581542969,1141.2574462890625,429.8417663574219,1203.9293212890625,3.4292682961157293
2345,302.34303229586175,-162.211205233064,128.18588056225624,0.09129522136191073,2,3,455.06304931640625,1141.5107421875,459.9112854003906,1203.8870849609375,3.413622534203292
2346,302.0862124895094,-156.59188072052257,13.779934148116638,0.2289523904720422,2,3,517.9094848632812,1141.53515625,525.3622436523438,1202.93896484375,3.389056015259292
2347,301.72268920952877,-156.41910301369853,21.172600051575685,0.11224981687859914,2,3,514.015380859375,1141.66357421875,521.1878662109375,1203.10791015625,3.3920150933232036
2348,301.72268920952877,-156.41910301369853,21.172600051575685,0.11224981687859914,2,3,514.015380859375,1141.66357421875,521.1878662109375,1203.10791015625,3.3920150933232036
2349,299.58818562730966,-155.34784855091348,46.045373688751155,0.02046910075153972,2,3,500.7772216796875,1142.02490234375,507.3416748046875,1203.581298828125,3.4036806616390907
2350,302.9910127691794,-161.7712514249047,135.69134118773343,0.127719780906206,2,3,450.8727722167969,1142.087646484375,455.6081848144531,1204.561279296875,3.413876732457762
2351,302.9910127691794,-161.7712514249047,135.69134118773343,0.127719780906206,2,3,450.8727722167969,1142.087646484375,455.6081848144531,1204.561279296875,3.413876732457762
2352,-116.53620220451764,145.9426772264273,-261.7923929382113,0.14976580806649786,2,3,786.7825317382812,1142.6829833984375,806.0733032226562,1175.95556640625,4.476854918264497
2353,-389.5302054328133,338.06666817401634,-348.9759032444539,0.33132728401664635,2,3,1008.5758666992188,1143.3011474609375,1040.077880859375,1145.4039306640625,5.528369532719209
2354,302.0618385932827,-159.85054585803192,192.54852481362747,0.03414507262046383,2,3,419.3008117675781,1143.9521484375,422.6267395019531,1206.8896484375,3.4257693186430687
2355,213.99867479546984,-104.67343106125873,308.4564391330028,0.049175407710030566,2,3,354.22393798828125,1144.19091796875,354.9352722167969,1203.9969482421875,3.661220345733027
2356,-116.77681279320078,148.97138050012677,-252.23069897003637,0.19903167231789526,2,3,781.00830078125,1144.728515625,800.2799072265625,1178.0223388671875,4.491839730958035
2357,216.67642809999109,-106.48531612670865,336.4206417482346,0.037405283837335705,2,3,336.9472351074219,1144.876708984375,336.96563720703125,1205.0751953125,3.6543588848021953
2358,216.67642809999109,-106.48531612670865,336.4206417482346,0.037405283837335705,2,3,336.9472351074219,1144.876708984375,336.96563720703125,1205.0751953125,3.6543588848021953
2359,221.95704763871265,-107.1680805449455,313.80408672395737,0.1064945408045178,2,3,350.8963317871094,1145.806884765625,351.4011535644531,1206.0723876953125,3.6410423302544626
2360,221.06263839023293,-105.66712326548894,331.0356439340862,0.16448919969338446,2,3,340.143310546875,1146.6851806640625,340.5535888671875,1207.0546875,3.6442552623962996
2361,-111.94682002830402,153.0243591951049,-243.80075925389832,0.2973517498446072,2,3,774.9879760742188,1149.52587890625,794.4539794921875,1183.2291259765625,4.489283709772948
2362,-111.94682002830402,153.0243591951049,-243.80075925389832,0.2973517498446072,2,3,774.9879760742188,1149.52587890625,794.4539794921875,1183.2291259765625,4.489283709772948
2363,-115.4958693581448,157.15615674371134,-271.56312906884585,0.12414801770794967,2,3,795.90966796875,1149.784912109375,816.0014038085938,1182.93359375,4.469593734939501
2364,-112.34154356769302,155.02352930281916,-260.4930512262526,0.09097568042485527,2,3,787.1121215820312,1150.1243896484375,806.7926025390625,1183.6107177734375,4.471603442098912
2365,-112.34154356769302,155.02352930281916,-260.4930512262526,0.09097568042485527,2,3,787.1121215820312,1150.1243896484375,806.7926025390625,1183.6107177734375,4.471603442098912
2366,-329.1687379538517,310.66938404759884,-379.3433627586807,0.14872727240986805,2,3,994.4646606445312,1152.7589111328125,1025.071533203125,1162.6058349609375,5.176159922204491
2367,-622.4167172394046,472.5072381268797,332.8685204169502,0.2559301725820597,2,3,344.8318786621094,1153.140625,346.2693176269531,1101.598876953125,9.934692261693296
2368,-108.30064276157357,164.9206783057128,-273.1307497652598,0.1664262869175025,2,3,797.08447265625,1157.595947265625,817.7808227539062,1191.2266845703125,4.449624480544064
2369,-101.20235234146779,159.03023379213732,-237.662417375558,0.12096698740547432,2,3,769.8197021484375,1157.98828125,789.27392578125,1192.4710693359375,4.465340371367611
2370,-616.6198927657084,474.1085444507535,321.0756578488441,0.732217726071173,2,3,362.8976135253906,1159.656005859375,367.0196838378906,1109.6656494140625,9.843149102216552
2371,264.9013676428254,-107.89086903052458,325.1825654982463,0.23377602468073758,2,3,343.5430908203125,1160.280517578125,344.19024658203125,1222.8515625,3.5405143378443182
2372,261.8060012134493,-105.58572888187196,331.45075007752354,0.1359772235690644,2,3,339.82537841796875,1160.5721435546875,340.1907653808594,1223.06201171875,3.548716692121829
2373,310.07038999363897,-125.62576578141322,229.0920196518203,0.0420078408435608,2,3,399.3178405761719,1163.764892578125,402.0145568847656,1227.597412109375,3.42706579473761
2374,252.983781946575,-94.4732083287715,361.3043577770134,0.08525125432708705,2,3,321.57611083984375,1164.0589599609375,321.08538818359375,1226.449462890625,3.573775063221252
2375,252.983781946575,-94.4732083287715,361.3043577770134,0.08525125432708705,2,3,321.57611083984375,1164.0589599609375,321.08538818359375,1226.449462890625,3.573775063221252
2376,-222.41296901851106,257.5088066178988,-377.56228856777795,0.00012842440747411,2,3,931.5533447265625,1165.5843505859375,959.2037963867188,1187.46728515625,4.742949682313034
2377,246.52079020123506,-90.10238800769085,450.1625973358485,0.03832105130623977,2,3,265.947998046875,1166.5281982421875,262.82611083984375,1229.489990234375,3.584681575246523
2378,-606.692187072189,472.90810144842163,320.81669121593046,0.7078575354668607,2,3,363.0014953613281,1166.712890625,367.03662109375,1119.509033203125,9.675797976745015
2379,-87.95943829807854,164.82026339958185,-238.01536454365666,0.2581553499377933,2,3,768.2457885742188,1167.057861328125,788.3568725585938,1202.561279296875,4.424739613606025
2380,292.3119456777351,-109.49259283915205,329.9853719586845,0.10569891824323993,2,3,340.65338134765625,1168.6180419921875,341.01922607421875,1232.6324462890625,3.477812498902694
2381,291.988947601754,-109.25438457921324,330.02265474420716,0.14078672992032,2,3,340.6114196777344,1168.6341552734375,341.01922607421875,1232.6324462890625,3.478620649424112
2382,-600.9496867270758,471.1029235991558,322.54073571335664,0.7071260152931322,2,3,360.07855224609375,1169.3814697265625,363.9219665527344,1123.8511962890625,9.576638067869782
2383,-240.03806694978422,281.3994389846309,-383.8844196819713,0.44572354397924563,2,3,951.508056640625,1174.2637939453125,980.1405029296875,1193.8486328125,4.810085619219537
2384,408.0676726652719,-178.47878035696982,483.13724787057623,0.3058429923207453,2,3,253.7504425048828,1175.3616943359375,250.49044799804688,1245.8203125,3.2062941396807982
2385,-73.02492258915447,169.97181298065254,-254.48221441793302,0.15411304907522932,2,3,777.2417602539062,1175.8140869140625,798.070556640625,1212.3077392578125,4.360149383380784
2386,-67.90225495820752,166.68009735865542,-239.0420837458437,0.30077125792213955,2,3,764.783447265625,1176.3092041015625,785.28857421875,1213.37109375,4.358820232691636
2387,-811.2138469762557,609.0837462034294,354.96865119625824,1.4027040350520559,2,3,297.4709167480469,1176.6085205078125,286.48773193359375,1014.8369750976562,16.191784812296028
2388,-365.45872565509524,364.47833987114245,-369.960961797623,0.6510139500285117,2,3,1026.8907470703125,1176.7950439453125,1063.05712890625,1181.092529296875,5.3954443614034995
2389,311.41873935524694,-104.32855932962197,314.72353594146125,0.13574259324668841,2,3,349.80682373046875,1176.949951171875,350.29046630859375,1241.8468017578125,3.4368933587028225
2390,-60.29977823807396,163.36631372232023,-237.4359345696985,0.14121137720829666,2,3,761.3806762695312,1177.345703125,781.509521484375,1214.984375,4.334195012435895
2391,-81.71811339644321,180.37176805070874,-265.32249000067316,0.42021965820663876,2,3,788.8841552734375,1178.4730224609375,810.8833618164062,1214.2188720703125,4.381479333762177
2392,-65.92213508656654,170.34344156413837,-263.52841356281147,0.14096642287808298,2,3,781.7759399414062,1178.5799560546875,802.9306030273438,1215.5533447265625,4.327344649018609
2393,-1269.074030157479,902.9898730790552,442.5966057747913,12.487375352590522,2,3,1045.9224853515625,1180.051025390625,862.4317016601562,1801.4083251953125,24.619165620793407
2394,-181.95614672494966,253.05205364928304,-377.4477965061468,0.2526668853566828,2,3,915.9695434570312,1180.4412841796875,944.330810546875,1206.2403564453125,4.601443504800378
2395,353.159069219818,-122.46795831716743,307.85606812340217,0.0001891405537213841,2,3,353.3336486816406,1180.9061279296875,354.14892578125,1247.6375732421875,3.341037186856267
2396,-584.1541423769445,468.77000220470785,329.4016878723402,0.464493573849167,2,3,349.41253662109375,1180.916748046875,351.7978515625,1139.865234375,9.308381050430926
2397,-77.21141864740233,188.61900096887382,-282.6761084195932,1.7163231477240621,2,3,800.5811157226562,1184.6951904296875,825.5767211914062,1221.051513671875,4.348561366063367
2398,-641.3813431537121,508.9452996438465,330.0425222517061,4.772309135760576,2,3,358.9344787597656,1185.718994140625,343.0675354003906,1126.4554443359375,10.416425640457506
2399,350.91888307569735,-110.70002543413283,306.3188834534961,0.04281922153840302,2,3,354.35205078125,1185.964111328125,355.17535400390625,1252.6976318359375,3.349113441200214
2400,-811.2035153453319,617.3200693043924,327.879880942243,1.0167138488494731,2,3,361.6262512207031,1191.8568115234375,369.4703369140625,1028.7681884765625,16.333453156343175
2401,366.65311734982726,-107.82552658123792,293.5451434705825,0.09137655681203169,2,3,361.6262512207031,1191.8568115234375,362.7451171875,1259.2823486328125,3.316213753675935
2402,362.8654577128523,-106.77638840356359,343.5413956105893,0.11445079136596255,2,3,332.6180114746094,1192.65185546875,332.63031005859375,1260.39306640625,3.3252796383298437
2403,-854.0461091170394,643.6699976480653,353.85280617580196,1.8572050356414158,2,3,296.0130920410156,1194.8204345703125,280.06610107421875,984.3460693359375,18.955082762883865
2404,355.7954342922717,-96.27376666585769,465.5785746751804,0.05989763882134591,2,3,260.0068359375,1199.3629150390625,256.2972412109375,1268.1678466796875,3.3362949295447124
